"mkpCategory";"code";"mpnTitle";"description [en]";"name";"productSummary [en]";"productPresentation [en]";"productUnit";"packageContent";"packageContentUnit";"thirdLevel";"dangerous";"serialized";"logCard";"easaf1";"variantGroupCode";"eccn";"cm_code";"internalUnit";"id";"line_number";"errors"
"080_013";"FALSE";"EN2367-23022";"Split Pin";"EN2367-23022";"Split Pin";"Split Pin";"EA";"1";"EA";"false";"false";"false";"false";"false";"EN2367-23022";"EAR";"";"











EA




























";"EN2367-23022";"435";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"EN2367-23025";"Split Pin";"EN2367-23025";"Split Pin";"Split Pin";"EA";"1";"EA";"false";"false";"false";"false";"false";"EN2367-23025";"EAR";"";"











EA




























";"EN2367-23025";"436";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"EN2367-23028";"Split Pin";"EN2367-23028";"Split Pin";"Split Pin";"EA";"1";"EA";"false";"false";"false";"false";"false";"EN2367-23028";"EAR";"";"











EA




























";"EN2367-23028";"437";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"EN2367-23032";"Split Pin";"EN2367-23032";"Split Pin";"Split Pin";"EA";"1";"EA";"false";"false";"false";"false";"false";"EN2367-23032";"EAR";"";"











EA




























";"EN2367-23032";"438";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"EN2367-23036";"Split Pin";"EN2367-23036";"Split Pin";"Split Pin";"EA";"1";"EA";"false";"false";"false";"false";"false";"EN2367-23036";"EAR";"";"











EA




























";"EN2367-23036";"439";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"EN2367-29025";"Split Pin";"EN2367-29025";"Split Pin";"Split Pin";"EA";"1";"EA";"false";"false";"false";"false";"false";"EN2367-29025";"EAR";"";"











EA




























";"EN2367-29025";"440";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"EN2367-29032";"Split Pin";"EN2367-29032";"Split Pin";"Split Pin";"EA";"1";"EA";"false";"false";"false";"false";"false";"EN2367-29032";"EAR";"";"











EA




























";"EN2367-29032";"441";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"EN2367-37028";"Split Pin";"EN2367-37028";"Split Pin";"Split Pin";"EA";"1";"EA";"false";"false";"false";"false";"false";"EN2367-37028";"EAR";"";"











EA




























";"EN2367-37028";"442";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"EN2367-37036";"Split Pin";"EN2367-37036";"Split Pin";"Split Pin";"EA";"1";"EA";"false";"false";"false";"false";"false";"EN2367-37036";"EAR";"";"











EA




























";"EN2367-37036";"443";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"EN2914-05010";"WASHER";"EN2914-05010";"WASHER";"WASHER";"EA";"1";"EA";"false";"false";"false";"false";"false";"EN2914-05010";"EAR";"";"











EA




























";"EN2914-05010";"444";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"EN2948-060";"WASHER TAB";"EN2948-060";"WASHER TAB";"WASHER TAB";"EA";"1";"EA";"false";"false";"false";"false";"false";"EN2948-060";"EAR";"";"











EA




























";"EN2948-060";"445";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"EN2998-100";"EN2998-100";"EN2998-100";"EN2998-100";"EN2998-100";"EA";"1";"EA";"false";"false";"false";"false";"false";"EN2998-100";"EAR";"";"











EA




























";"EN2998-100";"446";"MCM-04000|MPN Title with multiple values : [NAS9305B-4-02 NSA53114-32ADL]"
