row_number,reason,manufacturer_name,airbus_material,manufacturer_part_number,cage_code,standard
1015150,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015151,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015152,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015153,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015154,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015155,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015156,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015157,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015158,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015159,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015160,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015161,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015162,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015163,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015164,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015165,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015166,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015167,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015168,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015169,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015170,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015171,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015172,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015173,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015174,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015175,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015176,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015177,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015178,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015179,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015180,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015181,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015182,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015183,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015184,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015185,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015186,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015187,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015188,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015189,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015190,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015191,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015192,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015193,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015194,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015195,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015196,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015197,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015198,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015199,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015200,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015201,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015202,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015203,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015204,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015205,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015206,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015207,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015208,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015209,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015210,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015211,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015212,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015213,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015214,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015215,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015216,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015217,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015218,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015219,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015220,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015221,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015222,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015223,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015224,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015225,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015226,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015227,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015228,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015229,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015230,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015231,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015232,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015233,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015234,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015235,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015236,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015237,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015238,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015239,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015240,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015241,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015242,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015243,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015244,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015245,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015246,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015247,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015248,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015249,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015250,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015251,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015252,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015253,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015254,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015255,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015256,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015257,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015258,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015259,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015260,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015261,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015262,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015263,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015264,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015265,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015266,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015267,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015268,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015269,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015270,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015271,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015272,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015273,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015274,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015275,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015276,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015277,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015278,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015279,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015280,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015281,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015282,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015283,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015284,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015285,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015286,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015287,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015288,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015289,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015290,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015291,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015292,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015293,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015294,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015295,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015296,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015297,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015298,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015299,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015300,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015301,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015302,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015303,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015304,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015305,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015306,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015307,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015308,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015309,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015310,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015311,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015312,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015313,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015314,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015315,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015316,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015317,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015318,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015319,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015320,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015321,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015322,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015323,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015324,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015325,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015326,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015327,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015328,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015329,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015330,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015331,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015332,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015333,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015334,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015335,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015336,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015337,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015338,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015339,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015340,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015341,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015342,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015343,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015344,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015345,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015346,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015347,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015348,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015349,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015350,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015351,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015352,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015353,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015354,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015355,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015356,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015357,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015358,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015359,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015360,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015361,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
1015362,Missing both Airbus Material and Manufacturer PN,ALERIS ALUMINUM (ZHENJIANG) CO LTD,,,,
